track_id	track_name
791602	电音之王
892818	我终于失去了你
1206305	疯狂果宝
1250000	忘记你我做不到
1336297	可不可以
1411901	多少
1449183	兰花花
1473245	As Long As You Love Me
1541038	渡口
1760995	枉凝眉
1879778	午夜的酒吧 (DJ版)
2552485	伤心太平洋
2682787	思念
4745908	Nutbush City Limits (Glee Cast Version)
4780495	忘了我
4829769	下辈子也要找到你
4854991	心雨
4896343	有一点动心
4904265	小城故事
4935421	天下有情人
4982247	Lubov
5007447	再见我的爱人
5163414	小红帽
5246408	相思
5525969	找朋友
5651033	遥远的她 (Live)
7015335	多一个人陪伴
7089711	男人的苦女人不清楚
7131334	晚秋
7243247	都怪我
9060741	开心的马骝
100482181	我们都是好孩子
100485935	夜色 (DJ Candy)
100937454	Billie Jean
101167796	喜欢你 (Live)
102053749	存在 (Live)
102209703	青花瓷
102218540	那片海
102321278	Waiting For Love
102381011	我是浩哥
102383399	蓝色土耳其
102392700	Doar Cu Tine (Win Remix)
102442504	热情的沙漠
102670886	草原情歌
102691111	你一生的故事
102810471	失恋阵线联盟
102950518	在木星
102951864	Fly
104781743	美美哒
104839081	Green Flower Porcelain (Bossa Version)
105046227	The Recycling Song
105046231	Christmas Tree Song
105391001	奔跑在孤傲的路上
105512946	Who
105637666	3号包厢无敌电钢 (Remix)
105671870	环绕电音 (3D全景)
105677422	文武双全 (节目)
105885986	精忠报国
106450583	心电感应808
106666466	等你等到我心痛
107738312	我很丑但我很温柔 (DJ慢摇嗨曲)
108158831	Ain't Giving Up
108409358	你会爱我到什么时候
108817535	可乐
108956888	我是你的
108964529	北国之春
109003454	Sirius
109128136	红尘来去梦一场
109136735	东方茉莉花
109744023	当爱来敲门
125312420	洗衣歌
125379769	路灯下的小女孩+大眼睛 (KTV版伴奏)
125889706	佛系少女
200098085	我又想你了
200370475	Poetry (口白)
200373890	隔壁水瓶座
200389996	最美 (Demo)
200552768	Skin
200782374	If It Weren't For Love
200985011	信天游 (Live)
201289324	Stay Fresh (Original Mix)
201394477	酒色财气(2012.9.30 德云二队张一元天桥茶馆) (口白)
201667919	桑布扎
201946197	童话镇
202417174	One On One
202612961	心之焰
202618470	天若有情 (Live)
202982248	永不失联的爱
203100037	野花
203105160	Where The Love Goes
203766624	Best Friend
203776393	十三不亲
204431353	盛夏的果实
204767631	海阔天空 (Live)
205001603	明天
210562133	生僻字
211884991	虎口脱险 (Live)
211951150	光阴的故事 (Live)
211968915	背过手
212035884	大话西游
212061973	枷锁
212088627	时荒
212668634	雪十郎 伤过的心（电子版) (电子版)
213086592	Lemon
213109481	春风吹
213339106	电台情歌
213340107	有些爱情放不下
213478214	AIR
214015430	酒国英雄
214076749	咱们屯里的人
214290725	醉千年
215028359	难相见	易相别——韦庄 (节目)
215165887	空心 (Live)
215488798	金刚葫芦娃 EDM (Demo Mix)
215881960	World of Fantasy
217261852	失眠
217389168	明智之举
218507943	三点半
218659661	流浪 (苏谭谭版)
218677564	书的故事 (节目)
225584016	侧脸
225904204	好久不见
226728174	鲸落
226752172	打扰
227859741	Intro + 最美的太阳 (Live)
228052521	大口喝酒大声唱歌
228213218	小猪佩奇过大年
151	Pump It
200	Symphony Of Destruction
207	噼里啪啦
221	梦里共醉 (Live)
230	流年
316	年少有你
329	Freak
339	人间沙
342	Falling
454	意大利极品慢摇
475	再也没有人叫我穿秋裤
482	万花-万花谷
650	Flowers
783	One
814	类似爱情
855	一叶知心
869	Gossip Girls
1009	人质
1012	Feel (The Power Of Now)
102278	一起走过的日子
103466	时光倒流
103848	如果没有你
104451	不如跳舞
108072	最爱的人伤我最深
158265	挪威的森林 (Live)
174013	哦哈哟 (铃声)
189874	Take Me Home Country Roads
229881	缠绵
235956	我难过
236095	有没有一首歌会让你想起我
238680	听说爱情回来过
264380	红颜知己
306850	Yellow (2000)
390898	风吹麦浪
414086	Kryptonite
435789	新不了情
437873	流浪记 (Live)
444618	王子的新衣
460763	爱在秋天的童话
467602	沸腾
475175	葫芦娃
480850	杯水情歌
543977	一千个伤心的理由
554828	天大地大
615101	People
642797	Chu~♡
645819	雨爱
654966	我和你分手后
656033	我很快乐
722057	红装
728660	爱死了昨天
736935	爱情海
804329	别想她
878385	白天不懂夜的黑
1015096	Mistletoe
1067128	老男孩
1178475	鬼步舞曲
1204974	鬼迷心窍
1224808	Halloween
1262368	都要好好的
1267820	愁啊愁
1313990	红玫瑰
1347832	不得不爱
1431035	一生不变
1456072	春天里
1501874	禅院钟声
2444888	回家的路
2632659	不要别人管
2677344	灰色空间
3532526	玫瑰花开
3587180	孤枕难眠 (Live)
4135234	Sick
4819407	光阴的故事
4829444	Going Home
4829746	伤心城市
4830184	第一次
4845110	相思风雨中
4871762	十送红军
4967084	竹林风
5156444	醉相思
5193874	无情的情书Live
5206537	清明上河图
5518972	La La La
5651013	我应该 (Live)
5699208	好...朋友
7058904	只求无愧过百年
7063432	失落沙洲
7096775	喜欢你
7256813	你在他乡还好吗
7257494	The Best
100786789	Starships
101791303	一天到晚游泳的鱼
101809472	男人花
101818309	小白
102192376	秋酿
102360422	算了吧
102361518	滚滚长江东逝水
102388808	那些你很冒险的梦
102427710	偏头姑娘
102658740	GO!!!
102690126	大雨还在下 (新版)
103013875	Enquiry
103178116	雪下思
103811619	痒
104122695	贪恋你的笑
104776962	【粤剧】风流天子之天香馆留宿
104792329	你是我的江南
105387011	万圣节
105388644	第几个100天
105463637	手机
105517853	东北二人转转歌
105527520	Alone On The Way
105721185	三月三上华山
105828889	伤心太平洋 (Live)
105857718	旁观者悲
105870025	爱拼才会赢
105924620	魔兽
106450492	Heartbeat
106698790	我怀念的 (Live)
107738401	从此以后
108412604	多幸运
108508855	江湖大道 (DJ版)
108953289	太委屈 + 女人心事 (Live)
109021348	Flashlight (IR Edit)
109391882	后继者
109834963	认定
109983702	Roll It
123954039	我的烦恼（单口相声）
124023124	我是一棵无名的小草
124055644	百家讲坛第三十二讲《白登之围》
124797309	我是小海军
124950030	三国杀
124961051	那个人
125057529	王玉磬 - 河北梆子-苏
125204407	英文激情HOUSE电音慢摇舞曲串烧 DJ明仔
125247933	丢丢铜
125811393	又见山里红（广场舞版）
200253071	迟来的爱
200395691	Seve
200468258	我的歌声里 (Live)
200558090	最美的太阳 (Live)
200605529	Make Me Move
201267338	万泉河水清又清
202613049	魔鬼中的天使 (Live)
202615520	爱人你记得吗
202773226	往事随风
202793905	偷看董仔漂
202822336	求佛 (2017)
202864131	岁月神偷
203107698	报亲恩
203290080	七色云彩
203488527	真的爱你
203910142	Maybe (Explicit)
204851589	世界上的另一个我
206293244	Warm Honey
207678778	爱你 (Live)
211255150	林中鸟 (Live)
212604951	文爱
212698680	月半小夜曲 (Live)
212964763	叛逆
212970663	离人 (Live)
213107448	离人愁
213144341	烟幕
213218819	萤火虫
213230707	第三人称
213317434	梦里梦外都是你
213719711	搭错车的奇奇 (口白)
213776361	两个人动情一个人伤
213776563	今日我离别 (Live)
213972105	吃鸡神曲 (DJ版)
213977132	点兵点将
214081783	今夜谁能把我来安慰
214125948	探清水河
214194429	情人迷
214270494	一个月亮一个你
214775077	LMK
215592791	卡路里
216758581	我想要见到你
218510423	滴答 (Live)
218981959	城南花已开 (吉他版)
219120411	心愿
219130142	夜之光 (DJ版)
219645763	破！
220341486	月下情缘 (对唱版)
225403014	生僻字
225918592	PDD洪荒之力 (DJ版)
226090132	Say GoodBye
226092469	往后余生
226407952	最美的期待 (2018“大胆爱”演唱会live版)
226739585	还有谁
228212307	喜欢你 (Live)
228213715	张灯结彩
54	喜帖街
64	异乡人
67	Beat It
88	Young For You
92	老街
127	曾是拥有
137	爱的传说
269	風は予告なく吹く
310	去大理
333	WIND
432	Drug
443	倩女幽魂
481	白龙口
498	九儿
578	倩女幽魂
595	最幸福的人 (DJ 子平 Remix)
618	雨中慢摇
706	谁明浪子心
719	안녕 이상한 나라 (再见 仙境)
772	Love Song
777	Flame of Knowledge
899	C'est correct
902	Oblivion
1034	空空如也
1077	Let's not fall in love (우리 사랑하지 말아요)
8770	谢谢侬
10323	我这个你不爱的人
13710	全日爱
90024	没那种命
101232	突然累了
103487	不要再来伤害我
117666	没有结果的结果 (铃声)
130363	千千阙歌
131372	你怎么连话都说不清楚
136473	原来你也在这里
162089	笑看风云
164391	红叶舞秋山
165121	霍元甲
182736	不顾一切爱你
228688	一场游戏一场梦
233555	Lydia
266352	上海滩
315550	Billie Jean
389914	牧马人
390695	One Love
410532	无与伦比的美丽
417272	I Only Want To Be With You
435881	好无聊
436088	断桥残雪
465338	当爱已成往事
482216	磨刀老头
485558	Yeah
580461	百鸟朝凤
633817	前座后座
645430	死性不改
656528	恭喜发财
679329	启程
680279	烟花易冷
726298	Marry You
864319	蚂蚁
877346	迟来的爱
881406	青藏高原
1035993	离别的秋天
1050478	第三幕 书房
1180555	太原后生谝山西普通话版
1207770	半点心
1347438	星晴 (Live)
1355119	Hello
1378837	Blown Away
1478393	最真的梦
1540669	ワインレッドの心 (酒红色的心)
1746577	月半弯
1797043	不打扰
1903928	爱死了昨天 (DJ加快版)
1949085	一瞬间
2447826	大头皮鞋
2686636	听海
3223726	最爱的你
3569546	绿旋风
3582607	老鼠爱大米
4558861	爱上负心的人 (DJ版)
4801569	第一种声音
4819882	时光里
4826618	和回忆一起生活
4835068	二泉映月
4878481	云朵上的羌寨
4918100	天籁之爱
4948449	好汉歌
4950445	沂蒙颂
4966544	小镇姑娘
4976070	昨日帝王篇
5010182	Make a Baby
5027809	我们爱一辈子好不好
5070453	拉手手亲口口
5072325	Raindrops
5105692	下一次微笑
5149475	存在 (Live)
5268054	同桌的你
6974603	Number 9
7097129	默契
7112782	不分手的恋爱
7249323	雨水我问你
7409412	往事只能回味
8143104	怀念你
8150486	如果我是周杰伦
9074561	再战尘寰 (Live)
100809692	Careless Whisper
101133164	爱情在草原
101347010	买你
101798832	两个我们
102209288	可不可以天天看到你
102332780	十字街头
102339808	佛缘
102360426	单身情歌
102373435	佳县人的爱情故事 (口白)
104116175	这支烟灭了以后
104141385	朋友
104701124	把酒倒满
104923004	Adventure Of A Lifetime
105206272	望爱却步
105522360	Pecos Pest
105542961	背叛
105677455	养王八 (节目)
105683572	拥抱你离去 (2016DJ版)
105720100	心动
106083310	真的好想你
106268530	小梦想大梦想
106430119	情一动心就痛
106528232	豁老子
106675547	说书人
107666847	Let Me Love You
107740999	为你我受冷风吹 (Live)
108691669	心雨
108759474	Five Hours
108786077	大过年
108955396	Fallen
109023212	Color Blind
109233020	Dreamy Smiles
109291468	水星记
109295044	凡人歌 (Live)
109912098	十年
125131886	外文电音车载低音慢摇激情劲爆舞曲 DJ冯鑫
125372339	2012苏荷经典慢摇串烧 (DJ版)
125424502	抬花轿选段:花轿起三声炮 (豫剧版)
200833326	南无阿弥佗佛
200841858	成都
201620532	我的好兄弟
201816491	Psycho (Pt. 2)
201928211	神兽金刚
202286212	注定
203107954	归去来兮
203233279	Positioned
203410529	真心爱你
203749772	你可知道
204244873	春风吹
205000888	9420
211956367	李老师催我卖破烂儿
211996034	想把你留在这里
212063123	葫芦娃
212081853	世界名著之xx网络言情小说 (节目)
212433348	Lonely Together
212444548	当初何必认真
212608882	就是说不出口
212634218	谁 (Live)
212698875	水流众生
212836139	探清水河 (Live)
212847021	嘴巴嘟嘟
212869977	私奔
212877270	默契
212887283	跟你住 (Live)
212981231	业火苍云歌 (纯歌版)
213023435	Precious
213063452	无味
213327162	小可爱与小领带
213364567	Everybody Hates Me
213470033	渺小却伟大 (Live)
213719816	小小消防员
213817164	妈妈的吻
213831742	骄傲的选择
213960872	不想今生失去你
213983155	大唐贞观李世民
214043843	我站在回忆中想你
214046384	让我做你的眼睛 (唱腔版)
214064029	如果爱我
214074597	移情别恋 (Live)
214077196	Maria
214182478	怪咖
214194424	可能否
214202524	可能否
214245727	叹云兮
214341905	你是我的眼 (Live)
216333393	狂狼生
217935687	Stop Angry
217969826	24小时之歌
218079989	沙漠骆驼
218877682	油尽灯枯
219058449	最好的8090后
219166107	红色高跟鞋 (女声吉他弹唱版)
219401990	改变自己 (Live)
224461684	另一种开始
226752176	想不到
227858721	浪子回头
228029559	两个世界的梦
228050743	新年抖来咪
228051854	下个	路口	见 (Live)
228134262	地铁等待 (正版)
26	暧昧
35	The Rain
198	Fade To Black
247	Soft Music
257	NO GAMES
303	SCREAM
309	不愿回头
315	那年花开
336	BGM
375	江湖少年
461	すてきなあたしの梦
496	Don't Close Your Eyes
623	Temptation
636	大好きなんだ
649	熱情のスペクトラム (热情光谱)
693	爱的传说
728	白昼之夜
739	九儿
778	Black Static (I)
811	摩天轮
820	世界上的另一个我
907	Skyland
931	麻雀和我一起留在北方
932	麻花姑娘
10248	心有独钟
96318	纯真
106095	眉飞色舞
128375	三分钟后 (Live)
142952	爱什么稀罕
164115	吻别
169727	听说爱情回来过
179068	爱情
233018	财神到
233086	天才白痴梦
233554	Fly Away
243452	新年好
262459	天煞孤星
445070	心太软
452634	最真的梦
474504	我们是共产主义接班人
491683	爱到发烧
663373	火苗
671873	酒干倘卖无
676140	多情总为无情伤
676142	敖包相会
680246	变形记
711487	黑发尤物
715684	绿洲
754847	共产党来了苦变甜
791094	爱你在心口难开
798366	我想找个女朋友
865577	没那么坚强
970639	抬花轿
1126446	刀剑如梦 (国语)
1136752	忘情水 (Live)
1418484	特别的爱给特别的你
1425657	相爱到放弃
1564718	最终信仰
1750807	女優
1758174	Feeling U
1837041	俄罗斯绝对风情
2464716	假行僧
2547542	Count on Me
2926721	望着你的背影会让我想哭
3438239	风中的承诺
3548576	缘分
4775804	爱囚
4784717	为情所困
4794265	爱的故事上集 (DJ JianZai Remix)
4828422	爱过的你还在我心里 (Live)
4830146	我很想爱他
4830495	夫妻那些事
4907176	我们的纪念册
4924507	洗衣歌
4945163	每一步
5061187	开门见山 (Live)
5111089	와 (独一无二)
5116586	Holidays
5143346	世界之巅
5206615	他一定很爱你
5206732	夜空中最亮的星Live
5525875	我是小海军
6529082	新娘不是我
6798856	红尘路
7092628	拯救
7165757	草原上升起不落的太阳
7881020	Over the River (过河)
9077842	ABC
100517153	Girlfriend
101104490	那了啥地方
101847280	乌克丽丽
102065750	搁浅
102338859	As Long As You Love Me
102371772	请跟我来
102388359	听
102629053	뱅뱅뱅 (BANG BANG BANG)
102658737	悲しみをやさしさに (把悲伤化为温柔)
102897074	野子 (Live)
103003625	走西口
103363877	最亲的人
103980722	十一年
104775877	其实
104902577	时光 (Live)
104973377	Peppa Pig (国语版)
105464730	忘尘谷
105533726	好想你
105586598	Old Gangsters Never Die (Remaster)
105602369	风继续吹
105637495	葡萄牙电音 (3D环绕)
105676978	请跟我来
105718482	I Took a Pill in Ibiza (Explicit)
105832405	再见！我的爱人 (国语)
106643901	海阔天空
106717010	大地 (Live)
107512011	今生的唯一
107524291	XR2
107529861	光辉岁月
107560458	秋酿
107673567	天空之城 (Live)
107848394	Bikini Body
107848664	友谊之歌
107904816	疏勒之歌
108151067	霜雪千年
108217713	谁还不睡觉	这么吵 (节目)
108960197	你	好不好？
109021087	是非题
109296552	快手最火背景音乐 (DJ版)
124796354	同路人
124956165	葫芦娃小金刚之和葫芦娃在一起
125457694	英文苏荷劲爆女声开场热播节奏嗨曲 (2017年3月收录)
200380820	凉凉
200504712	甜甜
200518779	ConfidentExplicit
200738251	一次就好
200810660	如果你爱我像我爱你那样
200938372	听不到 (Live)
201145053	爱过了也伤过了
201178111	七情六欲
201289274	别和我一样
201820418	那时
201973651	为了你 (搞笑版)
202044507	远走高飞 (合唱版)
202412809	谓风
202482902	过境
202738951	Al Pacino
202773227	姐姐
202972417	三年的赌注
203356799	椿
203509262	唱腔另类
203617054	十年
203775975	Contact
203853038	两只蝴蝶
204888025	挂彩
208891650	Heartbeat (Nightcore) (PØRPEL Remix)
209433015	远走高飞 (Live)
212054065	大王
212410500	说散就散
212665961	记得带走
212671350	王小源经典语录 (DJ)
212676452	空空如也
212767611	中毒
212806055	撒野
212846704	不必在乎我是谁 (Live)
212877015	最美的期待
212911148	我的草原
212964492	Dangerous Night
213065816	江湖道义
213221737	起风了
213333682	分飞燕
213345463	慢慢喜欢你
213374282	山海 (Live)
213437764	青春不再回
213749521	Need You Right Now
213784321	童话幻灭
213814246	China-C
213837949	不安
213862156	谈恋爱
214083803	小星星
214140257	情人锁
214736649	桃夭
215767123	鲨影
216064394	盗火
216447454	别说分手
217186882	绝地求生战歌 (DJ版)
217259063	最浪漫的事
219721383	Vol.35 《请先说你好》：多少人想再见记忆里的那个人一面 (节目)
220975358	怎么说我不爱你 (Live)
221842427	全网最火38度6
222040445	探清水河
225210201	凡人歌 (Live)
226573437	那些你很冒险的梦 (Live)
226573693	寂寞寂寞就好 (Live)
226852443	玫瑰 (Live)
227858720	一曲相思
228056417	快门回溯 (Live|Remix)
228382934	海阔天空 (国语版)
228494217	宁愿
59	好心分手
65	爱如潮水
95	Croatian Rhapsody（克罗地亚狂想曲）
149	Where Is The Love?
150	Just Can't Get Enough
187	I’ll Never Let You Go
192	Burn It Down (Live Rock Im Park 2012)
235	He Was A Friend Of Mine
241	It’s So Easy
352	像风一样
379	等一个晴天《深情密码》电影插曲
428	Lanyeince
435	오렌지
487	讲不出再见
575	少了点什么
607	Time (口白)
721	Springtime
726	The Rain
757	放心去飞
841	九九八十一
937	苹果与蝴蝶
990	面具
28544	等你等到我心痛
99874	最想念的季节
100570	救妃 Saving A Princess
164390	分手总要在雨天
229056	水中花
254432	外面
315375	Heal The World
315549	Beat It
397440	Kalifornia
397467	等一分钟
398900	时光
407998	私奔
459486	霸王别姬
473844	分手快乐
474797	心墙
499517	月半小夜曲 (Live)
561998	红花红颜
704625	站台2010
726889	荷塘月色
755148	Fairy Tale
954232	小星星
1131249	燃点
1192005	三国杀背景音乐
1192449	Rowland (Prod. By Big Jerm)
1230292	也许不易 (《阿郎的故事》电影插曲)
1249550	富士山下
1405245	心术
1673837	缠绵游戏
1734508	无所谓
1758526	如果这就是爱情
1787070	夜来香
1832584	护花使者
2552168	敢爱敢做
2552478	外面的世界
2632683	梦伴
2852385	凤凰展翅
3437899	茶山情歌
3578836	夏日倾情
4711119	我悄悄地蒙上你的眼睛
4716083	Hello (オリジナル･カラオケ)
4717893	挪威的森林 (Live)
4816572	我只爱你
4825632	铁血丹心
4829166	独一无二
4830345	阴天
4901883	福尔摩斯
4993570	逆时光
5013099	爱的海洋
5026333	终于等到你
5026823	삐딱하게 (狂放) (Crooked)
5104795	사랑합니다 (我爱你)
5105986	一路向北
5125955	相爱很难
5126951	Innocence
5131914	伤心的人别听慢歌（贯彻快乐)
5149238	Toca Toca (Radio Edit)
5355837	笨小孩 (Live)
5590274	无人之境
6523838	Hello (你好)
7108417	粉红情歌
7265866	今生相爱
9478739	枉凝眉
100937517	We Are The World (Demo)
101795113	手心的蔷薇
101798258	我笑到都哭了
102068215	走马
102300881	Mild Blood
102441701	可不可以不勇敢 (Live)
102654885	R★O★C★K★S
102701006	你不是真正的快乐
102998717	Holiday (DJ Antoine Vs Mad Mark 2K15 Radio Edit)
104240435	Angel
105160947	大约在冬季
105304000	グッバイハロー (再见 你好)
105587475	夜空に咲いた花
105600219	晚秋
105701753	忽然好想念
105731306	星光游乐园
105732091	烟火
105754544	友谊之光
105755498	烛光里的妈妈 (Live)
105836579	Talk Show (口白)
105851289	Home
105971152	轻熟女27 (Live)
106689804	像我这一种男人
106720111	河西走廊之梦
107198987	Addicted To Your Love
107844137	你的样子
108724756	红尘来去一场梦 (Live)
108787382	下完这场雨
108883944	太傻 (Live)
109181039	缘分一道桥
109212602	无极限
109393339	九儿 (Live)
109422656	爱火 (DJ版)
109596204	一声兄弟一生兄弟
109717925	过客
109761882	Wicked Wonderland (Mix Version)
123963527	韩宝仪-粉红色的回忆
124902209	很任性
125120185	中英文快版伤感慢摇舞曲 DJ阿超
125475403	舞女泪 (DJ小明版)
125499782	大头皮鞋+大姑娘美+十三不亲+女孩的心事你别猜 (快四版)
125540306	爱着爱着就永远
126692681	生僻字
200299963	从不信自己
200397365	三生三世
200519079	北极光
200663102	Dj J
200812326	Something Just Like This
200841685	我管你 (真我版)
200883519	童话世界
200937342	Rise &amp; Fall
201413115	Mijangwon
201573467	魔法彩灵堡
201726185	你是我的情人节
202045770	暖暖
202482927	几度梦回大唐
202684276	钟楚红：一个人的半生际遇	其实都写在脸上 (节目)
202694645	Coco Jamboo (Calippo Remix)
202978297	TheStar
203125508	时光·沧海
203353784	凉凉Live
203617052	曾经心痛
203712120	HELP
203712665	李太白
203760525	Nobody Like You
203853333	哎来迪摇 (DJ版)
204143492	明知你不会来
207323048	像风一样
208439989	恐龙
208627531	等风也等你
211526879	大约在冬季 (Live)
212082242	风中的承诺
212670491	FAST
212677671	樱花树下的约定 (咚鼓版)
213085460	佛系少女
213087282	认错颂
213183305	Don't Wanna Let You Go
213271321	最美的期待
213388724	感谢有你 (DJ小鱼儿版)
213391775	军港之夜
213758075	慢摇浪曲 (DJ版)
213768343	Need A Friend
213790276	韩红林俊杰首次合作 新歌《飞云之下》 (节目)
213836602	哼
213863663	南山南 (Live)
213874992	奔跑 (Live)
213912201	Don't Go Breaking My Heart
213919829	老古董
213957428	败给时间
213977319	与你常在
213980905	我的心下起了雪
214140367	明智之举
214318911	像风一样 (Live)
214347214	懂了就懂了 (Live)
215643496	8+8=8 (Live)
215970947	黄粱一梦
216111199	瓜很甜
216818214	左手指月
217411709	她的眼睛会唱歌
217489171	多喜欢你
217620480	星辰觉醒 (FullSize)
218641981	学猫叫
218763496	该死的温柔 (Live)
219115033	我在想你	你知道吗？ (节目)
219401970	至此
223238766	遥远的你
224343407	好嗨哟
224601619	He Saw An Opportunity - Counterpoint In C Minor
225038546	我是农村人
225588978	日不落
226573447	难念的经 (Live)
226573456	不将就 (Live)
226852436	眼泪成诗 (Live)
227987288	半壶纱
228005165	有一天我会
228018436	心甘情愿
228093326	野花
12	如果我爱你
16	陪你度过漫长岁月
18	奇妙能力歌
25	清白之年
52	海阔天空
66	红豆
162	糖纸
195	Shadow of the Day
196	Believe Me
215	"Love the Way You Lie	 Pt. II"
458	梦都大街
705	蓝色街灯
746	左耳
756	一起老去
758	时间煮雨
797	Mega (特步版)
803	死在江南烟雨中
805	今生就要在一起
818	像风一样
840	怎样遇见你
970	红雪莲
974	化鹤归
975	业火苍云歌
981	Booty Music
986	这个时代
1011	一路上有你
1036	说散就散
1041	离别的秋天
1050	Be The One
1051	吸引力法则
1073	Deep Down Low (Getter Remix)
1078	LOSER
3961	玻璃之情
95509	那一天
108545	领悟 (Live)
187536	你是风儿我是沙
233560	你的微笑
235536	献世
391455	中国话
391960	如果那天没有遇见你
395155	热情的沙漠 (DJ版)
437194	少年游 (Live)
440677	深水炸弹
447624	回忆的沙漏
450656	为你唱首歌
471461	当爱已成往事
472528	狠狠哭
550814	友谊之光
618109	当我想你的时候
642726	Telephone
664101	滚滚长江东逝水
671502	二人同行
724395	黄梅戏
856319	Halo
871694	All I Have Is Love
1244880	The Island
1248668	感冒
1255279	单身歌
1257341	If You Feel My Love
1377649	风再起时
1625370	花心
1695923	莎拉拉
1727042	24 Preludes  - No. 15 in D-Flat Major &quot;Raindrop&quot; (24首前奏曲	作品28 - 24首前奏曲 - 第15首降D大调“雨滴”)
1829645	饿狼传说
3438405	晚霞中的红蜻蜓
3587677	红尘
4401079	胜利双手创
4764579	冷枪
4793056	敖包相恋
4935044	兄弟无数
5009258	明白了
5029199	一个人 (TV Version)
5065200	爱情
5092537	爱你
5106590	意外
5116347	一生一世爱能几回
5146836	朋友的歌
5160522	Swap It Out
5205083	晚风
5205086	一个人的北京
5243019	祖国你好
5407896	就现在
5445805	冰封
5615055	捉泥鳅
7078639	希望
7118468	突然想起你
7149155	学会
7167016	女儿情
7249805	Greatest Love Of All
9108530	燕窝 (抢听版)
101115889	不想回家的女人 (发烧版)
101804986	我希望在你的爱情里
101819878	爱的路上我和你
102051951	我的祖国
102221101	供养请
102336605	寓言
102345096	天涯 (Live)
102361737	谢谢你
102367098	身后的影子
102370967	下沙
102371771	酒干倘卖无
102385860	早已离开我
102696799	理想三旬
102699594	酒国英雄
102960539	闯天涯 (DJ小鱼儿 Remix)
104790591	Meant To Be
105395376	我会好好爱你一辈子
105413206	我们俩
105526821	꿈을 꾸는 꿈 (梦中梦)
105682158	都是你
105813361	好听
106589907	爱
106677398	金刚经
106706919	风中有朵雨做的云
106805597	Work From Home
107354075	欢乐颂
107509954	Rolling In The Deep
107708333	她的背影
107869066	热勇
107961848	刀山火海
107961849	黑暗萝莉
108150282	We Don't Talk Anymore
108558385	聊聊保养八次抽奖-20160811期 (节目)
108745549	依靠
108966509	想要拥抱你
109225063	The Party Troll
109299115	永远是朋友
109333754	夜色 (中文版)
109726982	【河北梆子】钟馗嫁妹 4/4
121561253	没你的日子我该怎么过
121588144	想把我唱给你听 (Live)
123839930	一身坦荡 (DJ王贺)
123844007	我是一棵小草
125567619	油尽灯枯
125763684	油尽灯枯
126692697	生僻字
200209864	过年啦
200381439	我想养一只恐龙 (节目)
200701118	California
201568114	给你一点颜色
201665758	失落的缘
201948396	成都 (王者荣耀版)
202116471	盗心贼
202290508	路过我耳朵的忧伤
202616865	世上最贵是健康
202976513	唐人
203449831	三生石 (配乐诗朗诵版)
203451421	消愁 (Live)
203457436	我喜欢上你时的内心活动
203514447	Edge Of The Night (Benny Benassi Remix)
203712820	Levitator (Live)
203770499	全部都是你
203814027	Fight For Hiphop (Live)
203827887	不老梦
203847117	听说
204230097	曾经沧海
204355675	Sorry
204540433	野子
205398156	Rockstar
206308583	不能爱
206965214	红尘轻剑
207642955	This
209398996	光明
210042365	桃花凉
212058141	三十年的迷茫
212080542	遇见你是最美丽的时刻
212444207	I Wanna Get Love
212608092	Just Like This
212765443	求醉
212939283	风景
213051212	Faded Love (Clean)
213054965	心上人在草原
213118968	女儿情
213327704	Look
213341294	我想和你结婚了
213374805	我想你
213457651	听心 (DJ何鹏版)
213470719	没有在一起
213491551	十六首歌的时间
213519280	Coconuts
213676543	Moshi Moshi (你好)
213719829	我上幼儿园
213819616	靠近一点点 (Live)
213925309	北国之春
214073601	没有你的日子我怎么活下去
214073832	我在想你 你在哪里
214082816	拥抱你的离去
214122775	扶摇
214569788	往后余生
214713703	魔鬼中的天使 (Live)
214962360	还找不找你
215059567	我已经爱上你
215641635	感谢你曾来过 (DJ版)
215741215	别来无恙 (Live)
215746716	花桥流水
216460430	너를	봄 (Feat. 이지수)
217599952	嗨嗨人生 (Live)
218638766	再见只是陌生人
218799158	你不在 (Live)
223475521	窗外 (Live)
224128691	悠悠岁月
224727135	野花 (Live)
224928857	网络让我遇见你
225501909	今升有你
226573727	远走高飞 (Live)
226631985	过年了
226746103	生僻字
227415462	一爱倾情
227856419	你是我的眼
227994778	红尘来去一场梦
0	Into You
10	Shape of You
19	理想三旬
53	爱与诚
222	爱
260	NO GOOD TIME
278	锦上添花
293	Make Love
417	Heartbeat
463	桜、舞い散るあの丘へ
470	破釜沉舟 (Live)
502	Wannabe (Spice Girls Cover)
546	信仰 (Live)
559	喝到挂
591	Pump It
611	A8慢摇
644	wind
667	一万次悲伤
672	Rivers of Babylon
741	小相思
876	WHISTLE (Japanese Ver.)
921	山野
936	童谣
939	指尖的爱情
956	The Way It Goes
957	I'll Fly Away
988	躁不完的青春
1029	東京
1056	降心掌
1085	80000 ! (Prod.by DROYC原声版)
138194	讨厌
147142	离不开你
147981	感情债上歹还
158137	圣诞分手节
182570	别哭了	宝贝
185612	笨蛋
189904	Bésame Mucho (多吻我一点)
264703	爱的故事上集
406062	我恨你
411228	会呼吸的痛
437830	春天花会开 (Live)
457760	新年快乐
612655	开门见山
635321	爱的纪念
676641	犯错
707395	比心更痛的眼眸
728588	重新出发
